Warhouse,Item Name,Barcode,Description,Expired Date,Category,Quantity,Item Unit,Reorder Level Stock,လက်လီစျေး,လက်ကားစျေး,ဝယ်စျေး,Parent ID
Store,Blue Ultra Somatosensory  mint Day Use 245mm 10Pcs,6970701768964,,,Non Food,2,Pcs,5,1500,1250,1100,0
Store,Blue Ultra Somatosensory  Jasmine Day Use 245mm 10Pcs,6970701768957,,,Non Food,,Pcs,5,1500,1250,1100,0
Store,Blue Ultra Somatosensory Dry Net Surface 20Pads,6970701765888,,,Non Food,20,Pcs,5,1200,1050,920,0
Store,Lai Lai Super Absorbent Gel 350mm Night Use 8Pcs,3663724102923,,,Non Food,26,Pcs,5,1600,1450,1300,0
Store,Kotex Dry Overnight Ulter Wing 28cm 4Pcs Night Use,8935107200324,,,Non Food,3,Pcs,5,1700,1600,1400,0
Store,Kotex Cool Overnight Ulter Wing 28cm 4Pcs Night Use,8935107201482,,,Non Food,3,Pcs,5,2000,1850,1700,0
Store,Kotex Dry Ultra Wing 23cm 8Pcs,8888336008936,,,Non Food,15,Pcs,5,2700,2500,2300,0
Store,Kotex gardenia Non Waven Ulter Wing 23cm 8Pcs,8935107202397,,,Non Food,,Pcs,5,2200,2000,1800,0
Store,Kotex Dry Overnight Ulter Wing 23cm 8Pcs,8888336008929,,,Non Food,16,Pcs,5,2500,2300,2050,0
Store,Sofy Body Fit Soundly Sleep All Night 35cm 8Pads,8851111162123,,,Non Food,12,Pcs,5,3500,3300,3000,0
Store,Supreme Soft စကာသားဖြင့်ပြုလုပ်သော အမျိုးသမီးသုံးဂွမ်းထုပ် 20Pcs,6933776002746,,,Non Food,23,Pcs,5,3500,3200,3000,0
Store,Lai Lai Super Absorbent Gel 250mm Night Use 10Pcs,3663724102916,,,Non Food,44,Pcs,5,1300,1200,1100,0
Store,Supreme Soft စကာသားဖြင့်ပြုလုပ်သော အမျိုးသမီးသုံးဂွမ်းထုပ်  20Pcs (Blue),6933776007758,,,Non Food,13,Pcs,5,4500,4200,3750,0
Store,Supreme Soft ချည်သားဖြင့်ပြုလုပ်သော အမျိုးသမီးသုံးဂွမ်းထုပ်  20Pcs (Black),6933776007710,,,Non Food,65,Pcs,5,4500,4200,3750,0
Store,Lucky Girl Ulter Thin Sanitary Napkin 10Pads Day Use,6970701768971,,,Non Food,15,Pcs,5,1400,1250,1150,0
Store,Lucky Girl Ulter Thin Sanitary Napkin 10Pads Night Use,6970701768988,,,Non Food,,Pcs,5,1400,1250,1150,0
Store,Eva Quick Dry Type Maxi 25cm 10s,8887410010100,,,Non Food,63,Pcs,5,2200,2000,1900,0
Store,Eva Quick Dry Type Slim 25cm 10s,8887410012319,,,Non Food,130,Pcs,5,2000,1850,1700,0
Store,Napkiss Speedy Dry Mesh Fit 10Maxi Thick Pads Day 240mm ,8834000081354,,,Non Food,10,Pcs,5,1200,1000,900,0
Store,Napkiss Silky Soft Cotton Fit 10Maxi Thick Pads Day 240mm,8834000081316,,,Non Food,10,Pcs,5,1200,1000,900,0
Store,Napkiss Silky Soft Cotton Fit 6Maxi Thick Pads Night 320mm,8834000081323,,,Non Food,20,Pcs,5,1000,900,800,0
Store,Napkiss Speedy Dry Mesh Fit 6Maxi Thick Pads Night 320mm ,8834000081361,,,Non Food,26,Pcs,5,1000,900,800,0
Store,ပျိုမေ Sanitary Napkin Lavender Fragrance Day 6Pcs ဇကာသား,8834000059322,,,Non Food,40,Pcs,5,700,650,600,0
Store,ပျိုမေ Sanitary Napkin Super Absrobent Gel Power Night 8Pcs ချည်သား,8836000001790,,,Non Food,40,Pcs,5,1800,1650,1500,0
Store,ပျိုမေ Sanitary Napkin Day 10Pcs,8834000022302,,,Non Food,,Pcs,5,1600,1500,1400,0
Store,ပျိုမေ Sanitary Napkin Aloe Vera Fragrance Day 10Pcs,8834000059421,,,Non Food,20,Pcs,5,1600,1500,1400,0
Store,ပျိုမေ Sanitary Napkin Lavender Fragrance Day 6Pcs ချည်သား,8834000059292,,,Non Food,80,Pcs,5,700,650,600,0
Store,ပျိုမေ Sanitary Napkin Chamomile Fragrance Day 10Pcs ,8834000059452,,,Non Food,94,Pcs,5,1600,1500,1400,0
Store,ပျိုမေ Sanitary Napkin Super Absrobent Gel Power Day 10Pcs ဇကာသား,8836000001660,,,Non Food,55,Pcs,5,1800,1650,1500,0
Store,Blue Pad Dry Net Surface 10s (Blue),6970701768834,,,Non Food,60,Pcs,5,1100,1000,900,0
Store,Blue Ultra Somatosensory Dry Net Fargrance 10s (Green),6970701768018,,,Non Food,78,Pcs,5,1100,1000,900,0
Store,Blue Ultra Somatosensory Dry Net Fargrance 10s (Pink),6970701768841,,,Non Food,40,Pcs,5,1100,1000,900,0
Store,Blue Ultra Somatosensory Dry Net Fargrance 10s (Purple),6970701768001,,,Non Food,12,Pcs,5,1100,1000,900,0
Store,ပျိုမေ Sanitary Napkin Green Tea Fragrance Day 10Pcs,8834000022296,,,Non Food,,Pcs,5,1600,1500,1400,0
Store,ပျိုမေ Sanitary Napkin Fresh Factor 290mmDay/Night Use  8Pcs,8834000022081,,,Non Food,20,Pcs,5,3800,3550,3230,0
Store,Blue Ultra Somatosensory Always Be Elegant 295mm Doubal Wings Night 8Pads,6970701768940,,,Non Food,,Pcs,5,1300,1150,1050,0
Store,Eva Sofety Night Sanitary Napkin 35cm 8Pcs,8851111177028,,,Non Food,17,Pcs,5,2800,2700,2500,0
Store,Eva Sofety Night Sanitary Napkin 29cm 8Pcs,8851111176021,,,Non Food,,Pcs,5,2500,2400,2200,0
Store,Sofy Body Fit Soundly Sleep All Night 29cm 8Pads,8851111161065,,,Non Food,6,Pcs,5,2700,2500,2250,0
Store,Excue Sanitary Panties Night & Overnight Panties 2in1 (M-L),32130097,,,Non Food,35,Pcs,5,1700,1550,1450,0
Store,Babymia Newborn Disposable Diaper 36Pcs (M),8836000059548,,,Non Food,13,Pcs,5,15000,0,14200,0
Store,Aiwina Sanitary Napkin Ultra-Thin Zero Touch 245mm Day 10Pads,6972731715505,,,Non Food,110,Pcs,5,2300,2100,1820,0
Store,Aiwina Sanitary Napkin Ultra-Thin Breathable 320mm Overnight 8Pads,6972731715512,,,Non Food,119,Pcs,5,2300,2100,1820,0
Store,Aiwina Sanitary Napkin Ultra-Thin Extra Overnight 420mm Overnight 8Pads,6972731715529,,,Non Food,125,Pcs,5,2800,2500,2250,0
Store,Hengyi စကာသားဖြင့်ပြုလုပ်သော အမျိုးသမီးသုံးဂွမ်းထုပ်  330mm 20Pcs,6933776008571,,,Non Food,,Pcs,5,4500,4300,4100,0
Store,Hengyi ချည်သားဖြင့်ပြုလုပ်သော အမျိုးသမီးသုံးဂွမ်းထုပ်  330mm 20Pcs,6933776008588,,,Non Food,,Pcs,5,4500,4300,4100,0
Store,OK ပုရုတ်လုံး (6pcs) All Colour,8834000093081,,,Non Food,248,Pcs,5,1700,1600,1480,0
Store,OK ပုရုတ်လုံး (8pcs),8834000093050,,,Non Food,,Pcs,5,,,,0
Store,OK ပုရုတ်လုံး (7pcs) Small,8834000093180,,,Non Food,,Pcs,5,200,160,140,0
Store,Top ပုရုတ်လုံး (8pcs),9510485799593,,,Non Food,29,Pcs,5,1300,1220,1150,0
Store,Lovely Baby Diaper 8pcs (4XL) 19 Kg,6970701769091,,,Non Food,,Pcs,5,3500,3400,3200,0
Store,Lovely Baby Diaper 12Pcs (NB) 5 Kg,6970701769053,,,Non Food,,Pcs,5,3500,3500,3200,0
Store,Lovely Baby Diaper 8pcs (XXXL) 17 Kg,6970701769060,,,Non Food,,Pcs,5,3500,3400,3200,0
Store,Lovely Baby Diaper 8pcs (XXL) 15 Kg,6970701769855,,,Non Food,5,Pcs,5,3500,3400,3200,0
Store,Lovely Baby Diaper 9pcs (XL) 12-17 Kg,6970701769848,,,Non Food,,Pcs,5,3500,3400,3200,0
Store,Lovely Baby Diaper 10pcs (L) 9-14 Kg,6970701769831,,,Non Food,,Pcs,5,3500,3500,3200,0
